pdf_page	printed_page	page_anchor	source_candidate_pdf_text	normalized_candidate_pass6	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	repair_actions_pass7	issue_bucket_pass7	greek_nonlatin_class_pass7	pass7_note	context_line_pdf_text
378	300	pdf-page-378	*akä/önas	*akä/önas	*akā/ōnas	*akā/ōnas	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	wo zusätzlich Schreibung für *akunas, *akä/önas und ein API. aka-ns ('h2lllok-o-) in Betracht
379	301	pdf-page-379	*h:zamgIl...(J)jes.\o	*h₂amgIl...(J)jes.\o	*h₂amgIl...(J)jes.\o	*h₂amgIl...(J)jes.\o	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*h:zamgIl...(J)jes.\o
379	301	pdf-page-379	*Qzh	*Qzh	*Qzh	*Qzh	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	slav. *Qzh m. 0 in serb.ksI. Qzh 'Knoten, Bündel', skr. üzel, ross.
381	303	pdf-page-381	?*-hzan-är	?*-h₂an-är	?*-h₂an-ār	*-h₂an-ār	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	? *-hzan-är
381	303	pdf-page-381	*Jiniölas	*Jiniölas	*Jiniölas	*Jiniölas	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	führt das Nebeneinander von apr. ansonis und ostbalt. *Jiniölas auf einen vormaligen Dn-St.
381	303	pdf-page-381	(*-ölo-)	(*-ölo-)	(*-ōlo-)	*-ōlo-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	ist für die ostbalt. Formen mit Suffixtausch zu rechnen; zum lit. Sx. -uola- (*-ölo-) s.
383	305	pdf-page-383	(*onrH-nä	(*onrH-nä	(*onrH-nā	*onrH-nā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	(1994),22 (*onrH-nä oder *onr-nä); DEMlRAJ 171 steht der tradit. Verbindung mit gr. övap
383	305	pdf-page-383	*onr-nä)	*onr-nä)	*onr-nā)	*onr-nā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	(1994),22 (*onrH-nä oder *onr-nä); DEMlRAJ 171 steht der tradit. Verbindung mit gr. övap
383	305	pdf-page-383	*hßan-rtn-	*hßan-rtn-	*hßan-rtn-	*hßan-rtn-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	indirekter Reflex der n-A1temante von *hßan-rtn- angesehen, wobei das Sx. obliquer
383	305	pdf-page-383	*öv-Q'UX	*öv-Q’UX	*öv-Q	*öv-Q	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	Formen *öv-Q'UX usw. auf die Abltg. oVE1pO- übertragen wäre, vgl. GEW 11 393.
383	305	pdf-page-383	(*hzin-äl)	(*h₂in-äl)	(*h₂in-āl)	*h₂in-āl	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Sprache 39 (1997), 15Of., Kreuzung aus dem anzunehmenden Kollekt. (*hzin-äl) und der in-
383	305	pdf-page-383	*-ärkann	*-ärkann	*-ār	*-ār	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	Eine Form mit dehnstufigem Sx. *-ärkann gr. vmpet· EVEp1Et (Hsch.) und DASg. vc1Jpom., -a
383	305	pdf-page-383	*h2l1l1-är-	*h₂l1l1-är-	*h₂l1l1-ār-	*h₂l1l1-ār-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*h2l1l1-är- vor oder der Anlaut a- wär~ analogisch restituiert. Wegen der fehlenden Zwischen-
385	307	pdf-page-385	*älJä-	*älJä-	*älJä-	*älJä-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	hielte sich damit, abgesehen vom Akzent, zu jav. *älJä- (s. Anm.3) etwa wie ved. gita- zu ud-
385	307	pdf-page-385	*ä8ä-	*ä8ä-	*ā8ā-	*ā8ā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	githa-; *ä8ä- und die Basis von av. lIi8üi- und stünden in ähnlichem Verhältnis wie ved. ud-
385	307	pdf-page-385	*älJä-vor	*älJä-vor	*älJä-vor	*älJä-vor	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	gefaßt werden kann, liegt schwundstufiges *älJä-vor, das zu alJä-gekürzt ist.
386	308	pdf-page-386	*an/Jö-	*an/Jö-	*an/Jö-	*an/Jö-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	? germ. *an/Jö- in an. (}DD f. 'Mühe, Arbeit'
388	310	pdf-page-388	*aznö-	*aznö-	*aznō-	*aznō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *aznö- 'Ernte') zu trennen ist; sie wird jedoch z.B. von EWAhd bevorzugt.
389	311	pdf-page-389	*anslä-	*anslä-	*anslā-	*anslā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Synkope *anslä- in hälAre. Zu b- s. LEUMANN 174.
389	311	pdf-page-389	*b2ßP-f.	*b2ßP-f	*b2ßP-f	*b2ßP-f	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*b2ßP-f. 'Wasser, Fluß,1
389	311	pdf-page-389	*bäpi-	*bäpi-	*bāpi-	*bāpi-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	[h1uv. *bäpi- 'Fluß')
391	313	pdf-page-391	*äp-barat-	*äp-barat-	*āp-barat-	*āp-barat-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Wasser zu bringen hat, sieht BARTHOLOMAE 329 ein Kompositum *äp-barat- 'der das Wasser
394	316	pdf-page-394	*äp-	*äp-	*āp-	*āp-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	32 Schreibung deutet auf ä- hin. Möglicherweise kontaminiert aus dem Wurzelnomen *äp- und
397	319	pdf-page-397	*b}arG-u-führen	*b}arG-u-führen	*b}arG-u-führen	*b}arG-u-führen	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	würde auf einen Ansatz *b}arG-u-führen, der bisher kaum weiteren Anhalt findet.
400	322	pdf-page-400	(*äpyOfEV'ta	(*äpyOfEV’ta	(*äpyOfEV	(*äpyOfEV	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	Sekundärbildung cipyEvvO; < *bzlUl-es-IJ6- etc. Gr. ASg. m. äpyclvta (*äpyOfEV'ta, Pi. 01
400	322	pdf-page-400	*apa't'lX	*apa’t’lX	*apa	*apa	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	gr. *apa't'lX; 'Zeit des Pflügens' vorausgesetzt von lokr. 'Apa~
403	325	pdf-page-403	*'ApcltuUX	*’ApcltuUX	*	*	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	SCHWYZER, Glotta 12 (1923),lf., BEEI<ES 1969, 261) aus *'ApcltuUX n. PI. 'Ackerfest', abge-
403	325	pdf-page-403	*apatüc	*apatüc	*apatüc	*apatüc	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	leitet von der tu-Bildung *apatüc; 'Zeit des Pflügens'.
404	326	pdf-page-404	*llTl!ä	*llTl!ä	*llTl!ä	*llTl!ä	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	DEMIRAJ SOf. als *b2/fb3)-l/abr > uralb. *llTl!ä > arewäre als Vorform für das Alb. möglich,
405	327	pdf-page-405	*-täja-	*-täja-	*-tāja-	*-tāja-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	43 S. zum Suffix VAlLLANT IV 534: bsl. *-täja-, wohl jo-Ableitung zu tä-Stämmen, vgl. gr.
406	328	pdf-page-406	*hßug-e/on-	*hßug-e/on-	*hßug-e/on-	*hßug-e/on-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*hßug-e/on-
406	328	pdf-page-406	*hßug-men-n.	*hßug-men-n	*hßug-men-n	*hßug-men-n	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*hßug-men-n.
406	328	pdf-page-406	*hßUg-es-	*hßUg-es-	*hßUg-es-	*hßUg-es-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*hßUg-es- n.15
406	328	pdf-page-406	*hßUg{J)jes-	*hßUg{J)jes-	*hßUg{J)jes-	*hßUg{J)jes-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*hßUg{J)jes-
410	332	pdf-page-410	(*'Avop-JJtlf)önc	(*’Avop-JJtlf)önc	(*	(*	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	? myk-\VG in PNn z.B. a-Do-me-de (*'Avop-JJtlf)önc;, vgl. 'Av<lpo-
411	333	pdf-page-411	*h2l1er-ön-	*h₂l1er-ön-	*h₂l1er-ōn-	*h₂l1er-ōn-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*h2l1er-ön-
411	333	pdf-page-411	*h2{1T-öII'{J)jo-	*h₂{1T-öII’{J)jo-	*h₂{1T-öII’{J)jo-	*h₂{1T-öII’{J)jo-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*h2{1T-öII'{J)jo-
414	336	pdf-page-414	*o!!ikä	*ou̯ikä	*ou̯ikā	*ou̯ikā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	tes Fem. *h20P-ihr kann im Luv. und Germ., ferner in der Abltg. kelt. *o!!ikä (s.u.) vorliegen
415	337	pdf-page-415	*häwi-	*häwi-	*hāwi-	*hāwi-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	ten Stamm *häwi- erklärbar ist und vI. noch durch Analogie zu WBWB- 'Rind' begünstigt wurde.
415	337	pdf-page-415	*hrFärbung	*hrFärbung	*hrFärbung	*hrFärbung	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	liches •h;JO- < ••bjtl-, wo sich das durch *hrFärbung entstandene ·0 noch im Urital. von
417	339	pdf-page-417	*ä-	*ä-	*ā-	*ā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	betont, daß iran. *ä- aus Brugmann-Dehnung entstanden sein könnte; eine Vrddhi, die ihre
417	339	pdf-page-417	*-ikß-	*-ikß-	*-ikß-	*-ikß-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	23 Die Herkunft des Sx.es aus kelt. *-ikß- < *-ihrkahr ist mögl., doch nicht mit Sicherheit zu be-
418	340	pdf-page-418	?*(-)hzllIlS-S-(i)jah~	?*(-)h₂llIlS-S-(i)jah~	?*(-)h₂llIlS-S-(i)jah~	*(-)h₂llIlS-S-(i)jah~	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	?* (-)hzllIlS-S-(i)jah~ gr. JraPWX' f. PI. 'Wangen' (TI.+ ), ~ 'Backenstück (vom
419	341	pdf-page-419	*cXjJ.ql6(F)atoV	*cXjJ.ql6(F)atoV	*cXjJ.ql6(F)atoV	*cXjJ.ql6(F)atoV	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	60 in *cXjJ.ql6(F)atoV, der kontrahierten Form von *cXjJ.qxii(F)atoV mit kompositioneller Deh-
419	341	pdf-page-419	*cXjJ.qxii(F)atoV	*cXjJ.qxii(F)atoV	*cXjJ.qxii(F)atoV	*cXjJ.qxii(F)atoV	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	60 in *cXjJ.ql6(F)atoV, der kontrahierten Form von *cXjJ.qxii(F)atoV mit kompositioneller Deh-
421	343	pdf-page-421	*par-aus-ä	*par-aus-ä	*par-aus-ā	*par-aus-ā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	24 Vgl. DMic. 11 84f. mit Üt.: *1tO{JC1FFaCoJ, Ableitung von *1tO{JC1FFd < *par-aus-ä, vgl. aiol.
422	344	pdf-page-422	*hzrtk-(J)jÖD-	*h₂rtk-(J)jÖD-	*h₂rtk-(J)jÖD-	*h₂rtk-(J)jÖD-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*hzrtk-(J)jÖD-
423	345	pdf-page-423	*hßCys-	*hßCys-	*hßCys-	*hßCys-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*hßCys- 'trocken werden,l
424	346	pdf-page-424	*hßO!!s{J)jo-	*hßOu̯s{J)jo-	*hßOu̯s{J)jo-	*hßOu̯s{J)jo-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*hßO!!s{J)jo-
424	346	pdf-page-424	*hßO!!s-no-	*hßOu̯s-no-	*hßōu̯s-no-	*hßōu̯s-no-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*hßO!!s-no-
424	346	pdf-page-424	*hzaps-ös	*h₂aps-ös	*h₂aps-ōs	*h₂aps-ōs	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Herleitung < *S8pS-o- (mit abweichender Lautentwicklung gegenüber t'j~ &oe; < *hzaps-ös
425	347	pdf-page-425	*saIlS.o-).	*saIlS.o-)	*saIlS.o-)	*saIlS.o-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	(neben bsl., germ. *saIlS.o-). BERG/LINDEMAN, Glotta 70 (1992), 18lf. nehmen eine Entwick-
426	348	pdf-page-426	*h:POps-no-ließen	*h:POps-no-ließen	*h:POps-no-ließen	*h:POps-no-ließen	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*hp(a)us-elanolahr und die oben genannten *hpus-nahr , *h:POps-no-ließen sich allenfalls
426	348	pdf-page-426	*sterä-f.	*sterä-f	*sterā-f	*sterā-f	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	?[kel1. *sterä-f. in Koll. mkymr. ser, kymr. ser, sjr, korn. ster,
428	350	pdf-page-428	*sträm<	*sträm<	*sträm<	*sträm<	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	(1979), Bf., ders., 1988, 29 muß der GPI. sWm(cä) die Form str;pn< *sträm< *straam
429	351	pdf-page-429	*hßt~r-	*hßt~r-	*hßt~r-	*hßt~r-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*hßt~r-
430	352	pdf-page-430	*h~tör.	*h~tör	*h~tör	*h~tör	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Kollektiv *h~tör. Vg1. auch die vorangehende Anm.
430	352	pdf-page-430	*ster-ä	*ster-ä	*ster-ā	*ster-ā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	teilung schwierig. WATKINS, Sprache 20 (1974), 10ft. rechnet mit kelt. *ster-ä, das aus
431	353	pdf-page-431	*Scär-ije-	*Scär-ije-	*Scär-ije-	*Scär-ije-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	toch. A Sre* (NPI. STeif), B Scirye< urtoch. *Scär-ije-, PlNAULT, LALIES 49: B Scirye < Scärjä
431	353	pdf-page-431	*ScärY':	*ScärY’:	*ScärY’:	*ScärY’:	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	"< *sterjo-, toch. A PI. STeDdurch Synkope: *ifrV""< *ScrV""< *ScärY':"
431	353	pdf-page-431	*ster(o)-Jä	*ster(o)-Jä	*ster(o)-Jä	*ster(o)-Jä	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	s.o. Anm. 1 oder als Deminutiv *ster(o)-Jä, so PÄRVULESCU, KZ 91 (1977),44.
432	354	pdf-page-432	*kor-jo-'Männerbund'.	*kor-jo-	*kor-jo-	*kor-jo-	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	des SuffIXes aus *-hjll-s. Anm.14 u. 16 sub *kor-o-'Krieg', *kor-jo-'Männerbund'.
432	354	pdf-page-432	*-h2lÜCr	*-h₂lÜCr	*-h₂lÜCr	*-h₂lÜCr	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*-h2lÜCr
432	354	pdf-page-432	*wa1Jsmö.	*wa1Jsmö	*wa1Jsmö	*wa1Jsmö	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	germ. *wa1Jsmö. m. in ahd. wahsmo m. 'Wachstunl; Frucht; Ge-
436	358	pdf-page-436	*_.-A..-o.rlD-r*.nrrrv-ßl	*_.-A..-o.rlD-r*.nrrrv-ßl	*_.-A..-o.rlD-r*.nrrrv-ßl	*_.-A..-o.rlD-r*.nrrrv-ßl	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	............ I*_.-A..-o.rlD-r*.nrrrv-ßl
437	359	pdf-page-437	?*h2llös-n(i)jo-	?*h₂llös-n(i)jo-	?*h₂llōs-n(i)jo-	*h₂llōs-n(i)jo-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	?*h2llös-n(i)jo-
