pdf_page	printed_page	page_anchor	source_candidate_pdf_text	normalized_candidate_pass6	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	repair_actions_pass7	issue_bucket_pass7	greek_nonlatin_class_pass7	pass7_note	context_line_pdf_text
271	193	pdf-page-271	*k(jö	*k(jö	*k(jō	*k(jō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*k(jö, das mit Verlust der Labialisierung den ö-Vokalismus des uridg. Akkusativs verallge-
271	193	pdf-page-271	*kü	*kü	*kū	*kū	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	meinert haben kann, steht *kü, dessen *ü sich nicht eindeutig aus dem vermuteten grund-
271	193	pdf-page-271	*ü	*ü	*ū	*ū	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	meinert haben kann, steht *kü, dessen *ü sich nicht eindeutig aus dem vermuteten grund-
271	193	pdf-page-271	"*g""ölls"	*gʷölls	*gʷōlls	*gʷōlls	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"ParadigmasteIlen, z.B. NSg. *g""ölls > •kü-z (neben *kö- aus dem Akk. s.o.), andererseits mit"
271	193	pdf-page-271	*kö-	*kö-	*kō-	*kō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"ParadigmasteIlen, z.B. NSg. *g""ölls > •kü-z (neben *kö- aus dem Akk. s.o.), andererseits mit"
271	193	pdf-page-271	*sü-	*sü-	*sū-	*sū-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"einem charakterisierten Femininum *g""u-hr oder mit Analogie nach germ. *sü- 'Sau' (vgl."
271	193	pdf-page-271	*kü	*kü	*kū	*kū	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	hier sub 1. *suB-). Nach SCHRUVER in Prehist. Europe (2003), 201ft., 203 ist *kü lautgesetz-
272	194	pdf-page-272	"*g""Öl!-ro-"	*gʷÖl!-ro-	*gʷōl!-ro-	*gʷōl!-ro-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"ließen sich theoretisch auf eine gemeinsame Vorform *g""Öl!-ro- (bzw. *g""Ol!-ro-, wovon"
276	198	pdf-page-276	"(*g""bör-o-"	(*gʷʰör-o-	(*gʷʰōr-o-	*gʷʰōr-o-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"gara 'Scheit' (*g""bör-o-, -abr ), aruss. poZa.n. 'Brand', russ. Zar und Zar8 'brennende Hitze'"
276	198	pdf-page-276	"*g""bör-i-)"	*gʷʰör-i-)	*gʷʰōr-i-)	*gʷʰōr-i-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"(*g""JJer-o-, -abr), gar""Verbrennung' (*g""bor- bzw. *g""bör-i-), die zu den jeweiligen Verbal-"
276	198	pdf-page-276	*giirä	*giirä	*giirā	*giirā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	8 Unsicher, vI. auch *giirä, mit innerbalt. DS *-4- der Wz., vgl. etwa Iit. gOre (2) 'Kohlenbecken',
278	200	pdf-page-278	(*'nKU-VlXF~)4	(*’nKU-VlXF~)	(*	(*	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	footnote_digits;greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	myk. in PN o-ku-na-wo(*'nKU-VlXF~)4
280	202	pdf-page-280	?*Höm-o-6	?*Höm-o	?*Hōm-o	*Hōm-o	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	footnote_digits;nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	? *Höm-o-6
280	202	pdf-page-280	*Höm6-	*Höm6-	*Hōm6-	*Hōm6-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*Höm6- 'roh' (EWAia 1170, GEW n 1149) oder *HoHm6- 'roh; bitter, vgl. z.B. SCHRUVER
280	202	pdf-page-280	*ö	*ö	*ō	*ō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	gewöhnlich mit *ö angesetzt, vgl. z.B. EWAia I 170, GEW 11 1149. Doch ist im IIr. ä- durch
280	202	pdf-page-280	*ö	*ö	*ō	*ō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Brugmann-Dehnung möglich, im Arm. kann vor Nasal nicht zwischen *0 und *ö unter-
280	202	pdf-page-280	*ömo-	*ömo-	*ōmo-	*ōmo-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	schieden werden. Umgekehrt ist Herleitung von kelt. *omo- < älterem *ömo- schwierig (s.o.
280	202	pdf-page-280	*ö	*ö	*ō	*ō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Anm.2 zu SCHRUVERs Vorschlag). Wenn *ö somit wirklich auf das Gr. beschränkt bleibt,
281	203	pdf-page-281	*mi(m)s-wäre	*mi(m)s-wäre	*mi(m)s-	*mi(m)s-	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	bei sich habend, beim Blut(en)' bedeutet; in *mi(m)s-wäre gleichfalls ein Kompositum **me-
283	205	pdf-page-283	*Hjenhftör	*Hjenhftör	*Hjenhftōr	*Hjenhftōr	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	proterodynamisch; TREMBLAY 2003, 93: amphidyn. NSg. *Hjenhftör, GSg. *Hkrtr-es, 0-
283	205	pdf-page-283	*-h:z{ü-	*-h₂{ü-	*-h₂{ū-	*-h₂{ū-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	NORMIER, IF 85 (1980), 49, Anm. 25 zum etymologischen Anschluß von *-h:z{ü-, das jedoch
283	205	pdf-page-283	*yatär-	*yatär-	*yatār-	*yatār-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	4 Aus *yatä< *yatär-, vgl. TAFAZZOU, FS MacKenzie (1991), 209, TREMBLAY 2003, 92.
286	208	pdf-page-286	*segb..'überwältigen	*segʰ..’überwältigen	*segb	*segb	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	~Q) 'habe, halte', vgl. auch hier sub *segb..'überwältigen, in den Griff bekommen' .
287	209	pdf-page-287	*idäl-	*idäl-	*idāl-	*idāl-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	heth. *idäl- 'Schlechtigkeit' in idäl-u- 'böse, schlecht'
288	210	pdf-page-288	*etö-	*etö-	*etō-	*etō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *etö- f. in ahd. ezza 'Genuß,ll
289	211	pdf-page-289	?*h/öd-ihr	?*h/öd-ihr	?*h/ōd-ihr	*h/ōd-ihr	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	?*h/öd-ihr
289	211	pdf-page-289	*h/d-h/öd-ahr	*h/d-h/öd-ahr	*h/d-h/ōd-ahr	*h/d-h/ōd-ahr	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*h/d-h/öd-ahr
299	221	pdf-page-299	?*h]ej-tlj-ön-	?*h₁ei̯-tlj-ön-	?*h₁ei̯-tlj-ōn-	*h₁ei̯-tlj-ōn-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	?*h]ej-tlj-ön-
300	222	pdf-page-300	*prätadt-	*prätadt-	*prātadt-	*prātadt-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	2 Setzt *prätadt- 'früh morgens kommend' voraus und liefert einen Stamm *-1+, der auf A Y
311	233	pdf-page-311	?*hjelör-ej-o-	?*hjelör-ei̯-o-	?*hjelōr-ei̯-o-	*hjelōr-ei̯-o-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	?*hjelör-ej-o-
316	238	pdf-page-316	*-ntjä-	*-ntjä-	*-ntjā-	*-ntjā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	tes ·-t-, d.h. fern. *-ntjä- < ·-nt-jahr , wozu analog. mask. ·-ntjo- (ENDZELIN, LeU. Gr. 718,
316	238	pdf-page-316	*sundjö	*sundjö	*sundjō	*sundjō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	•h/s-qt-ih2 führte im Germ. zu •sundi/·sunjö. Auf der Form des NSg. basiert germ. *sundjö,
333	255	pdf-page-333	*h/pes-p-öm	*h/pes-p-öm	*h/pes-p-ōm	*h/pes-p-ōm	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Aufs. 600ff. mit älterer Lit., der Herleitung aus GPI. *h/pes-p-öm bzw. GSg. *h/pes-p-os (vgl.
335	257	pdf-page-335	*-öh	*-öh	*-ōh	*-ōh	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	keine Basis, da die u-stämmige GSg. Edg. *-ollS > *-öh im Ggs. zu *-ok-s > *-ab etc. nicht
336	258	pdf-page-336	*affiiz'früher'	*affiiz’früher’	*affiiz	*affiiz	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	germ. *affiiz'früher', Komparativ, in got. sir, ae. ;er, ahd. er,
336	258	pdf-page-336	*aPiiaz'früher'	*aPiiaz’früher’	*aPiiaz	*aPiiaz	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	germ. *aPiiaz'früher', Adv. eines Komperativs, in got. airis?
337	259	pdf-page-337	*ajiröz	*ai̯iröz	*ai̯irōz	*ai̯irōz	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	KLUGF/SEEBOlD24 228 zerdehnt aus ahd., mhd. er. Daneben Komparativ *ajiröz in ahd. erör
338	260	pdf-page-338	*ahsö-f.	*ahsö-f	*ahsō-f	*ahsō-f	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *ahsö-f. 'Achse' in ahd., 38. ahsa, ae. e;d1
341	263	pdf-page-341	*h28b-öl-ijo-	*h₂8b-öl-ijo-	*h₂8b-ōl-ijo-	*h₂8b-ōl-ijo-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*h28b-öl-ijo-
341	263	pdf-page-341	*äM/{e/o)svermutet.	*äM/{e/o)svermutet	*äM/{e/o)s	*äM/{e/o)s	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	Betracht zieht und ein proterodynamisches Paradigma *Abö~ *Abo/-1p, *äM/{e/o)svermutet.
341	263	pdf-page-341	*h211b-öl	*h₂11b-öl	*h₂11b-ōl	*h₂11b-ōl	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	BEEKES' Terminologie hysterodynamischer) J.Stamm *h211b-öl, *hJ..a)b-el-, *h:;b-l- '- zugrunde
342	264	pdf-page-342	*abül	*abül	*abūl	*abūl	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	2 Im Air. synchron o-Stamm, doch lautlich aus *abül <.,*abO/verstehbar, wo *ö in letzter Silbe
342	264	pdf-page-342	*ö	*ö	*ō	*ō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	2 Im Air. synchron o-Stamm, doch lautlich aus *abül <.,*abO/verstehbar, wo *ö in letzter Silbe
342	264	pdf-page-342	*ö	*ö	*ō	*ō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	nachdem *ö in Endsilben zu *ü geworden war. DE BERNARDO STEMPEL 1999, 120, 543 sieht
342	264	pdf-page-342	*ü	*ü	*ū	*ū	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	nachdem *ö in Endsilben zu *ü geworden war. DE BERNARDO STEMPEL 1999, 120, 543 sieht
342	264	pdf-page-342	*ablö	*ablö	*ablō	*ablō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	in ubuD einen n-St. *ablö, der durch Aexionswechsel o-stämmig geworden sei; die air. Form
343	265	pdf-page-343	*ablonä	*ablonä	*ablonā	*ablonā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Vorform des ON läßt sich nicht mit Sicherheit bestimmen, sie wird oft als *ablonä (*hzab-l-
343	265	pdf-page-343	*ablonä-lä-	*ablonä-lä-	*ablonā-lā-	*ablonā-lā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	133 rechnet mit *ablonä-lä-, HEIDERMANNS, Habil. § 166, mit *a~e)ln-ela. Vom ON Abella
347	269	pdf-page-347	*hza-h:zÖg-o-	*h₂a-h₂Ög-o-	*h₂a-h₂ōg-o-	*h₂a-h₂ōg-o-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*hza-h:zÖg-o-
347	269	pdf-page-347	*bza-b:zÖg-ahr	*bza-b:zÖg-ahr	*bza-b:zōg-ahr	*bza-b:zōg-ahr	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*bza-b:zÖg-ahr
350	272	pdf-page-350	*-ö(n).	*-ö(n)	*-ō(n)	*-ō(n	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	kampf aus mit Entwicklung des Ausgangs *-on-H > *-on-n > *-ö(n). Die VelWendung mit
350	272	pdf-page-350	*endo-hz(a)g-ön	*endo-h₂(a)g-ön	*endo-h₂(a)g-ōn	*endo-h₂(a)g-ōn	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	erklärt. HAMP in BAMMESBERGER 1988, 195 rechnet mit *endo-hz(a)g-ön, doch wird ·0nicht
356	278	pdf-page-356	*aiwö-	*aiwö-	*aiwō-	*aiwō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *aiwö- (+n) f. in afr. cwc 'Gesetz', ahd. cwa 'Ewigkeit;
357	279	pdf-page-357	*h:i-el!-s-ör	*h:i-el!-s-ör	*h:i-el!-s-ōr	*h:i-el!-s-ōr	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*h:i-el!-s-ör
357	279	pdf-page-357	*hzij-öl!	*h₂ij-öl!	*h₂ij-ōl!	*h₂ij-ōl!	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	(1996), 134f. mit Fn.111 nimmt zusätzlich ein holodynamisches Kollekt. *hzij-öl! zum oie-
361	283	pdf-page-361	*h#j-öpzu.	*h#j-öpzu	*h#j-ōpzu	*h#j-ōpzu	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	schen Kollekt. *h#j-öpzu.
362	284	pdf-page-362	*jünti-	*jünti-	*jūnti-	*jūnti-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	MANN, MSS 6 (1955), 40 Fn.13, der mit got. ·jund-i- < *jünti- < *hzj-u-hjll-ti- rechnet, ande-
363	285	pdf-page-363	*jüni	*jüni	*jūni	*jūni	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	(Ial.?) *jüni; vom ihrSt. aus auch der Monatsname lünius (Enn.+), vgl. RIX ibid. 111 mit
363	285	pdf-page-363	*-äs	*-äs	*-ās	*-ās	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	SnaG 124 (air. -a< *-äs < *-ajüs < *-H-jös); zu der mkymr. Form vgl. SCHRIJVER 1995, 345,
363	285	pdf-page-363	*-ajüs	*-ai̯üs	*-ai̯ūs	*-ai̯ūs	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	SnaG 124 (air. -a< *-äs < *-ajüs < *-H-jös); zu der mkymr. Form vgl. SCHRIJVER 1995, 345,
363	285	pdf-page-363	*-H-jös)	*-H-jös)	*-H-jōs)	*-H-jōs	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	SnaG 124 (air. -a< *-äs < *-ajüs < *-H-jös); zu der mkymr. Form vgl. SCHRIJVER 1995, 345,
364	286	pdf-page-364	*jallijä'Strom	*jallijä’Strom	*jallijā	*jallijā	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	(1994),131 Fn.l und 154 Fn.61 und s. WEISS ibid. 134 Fn.7 zu iir. *jallijä'Strom, Kanal' (ved.
364	286	pdf-page-364	*jollantüt-	*jollantüt-	*jollantūt-	*jollantūt-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	41 Nur Transponat, urspr. *jollantüt- (air. oftiu, s.u.) mit Vereinfachung in der Komposition ist
365	287	pdf-page-365	(*'AIQJ.6vl<x	(*’AIQJ.6vl<x	(*	(*	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	? *h:;ak-mon-ijo/ahr '4 gr. myk. PN a-ko-mo-ni-jo (*'AIQJ.6vl<x;;?)
